player_x,rock_x,rock_y,dx,rock_speed,action
0.556,0.26,0.6601538461538463,-0.5,0.4166666666666667,1,2
0.57,0.26,0.6683846153846156,-0.5,0.4166666666666667,1,2
0.584,0.26,0.6766153846153848,-0.5,0.4166666666666667,1,2
0.598,0.26,0.6848461538461542,-0.5,0.4166666666666667,1,2
0.612,0.26,0.6930769230769235,-0.5,0.4166666666666667,1,2
0.626,0.26,0.7013076923076927,-1.0,0.4166666666666667,1,2
0.64,0.26,0.709538461538462,-1.0,0.4166666666666667,1,2
0.64,0.26,0.7177692307692313,-1.0,0.4166666666666667,1,1
0.64,0.26,0.7260000000000005,-1.0,0.4166666666666667,1,1
0.64,0.26,0.7342307692307698,-1.0,0.4166666666666667,1,1
0.64,0.26,0.7424615384615391,-1.0,0.4166666666666667,1,1
0.64,0.26,0.7506923076923083,-1.0,0.4166666666666667,1,1
0.654,0.26,0.7589230769230776,-1.0,0.4166666666666667,1,2
0.668,0.26,0.7671538461538469,-1.0,0.4166666666666667,1,2
0.682,0.26,0.7753846153846161,-1.0,0.4166666666666667,1,2
0.696,0.26,0.7836153846153854,-1.0,0.4166666666666667,1,2
0.71,0.26,0.7918461538461546,-1.0,0.4166666666666667,1,2
0.724,0.26,0.8000769230769239,-1.0,0.4166666666666667,1,2
0.738,0.26,0.8083076923076932,-1.0,0.4166666666666667,1,2
0.752,0.26,0.8165384615384624,-1.0,0.4166666666666667,1,2
0.752,0.26,0.8247692307692317,-1.0,0.4166666666666667,1,1
0.752,0.26,0.833000000000001,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8412307692307702,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8494615384615395,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8576923076923088,-1.0,0.4166666666666667,1,1
0.752,0.26,0.865923076923078,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8741538461538473,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8823846153846165,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8906153846153858,-1.0,0.4166666666666667,1,1
0.752,0.26,0.8988461538461551,-1.0,0.4166666666666667,1,1
0.752,0.26,0.9070769230769243,-1.0,0.4166666666666667,1,1
0.752,0.26,0.9153076923076936,-1.0,0.4166666666666667,1,1
0.752,0.26,0.9235384615384629,-1.0,0.4166666666666667,1,1
0.752,0.26,0.9317692307692321,-1.0,0.4166666666666667,1,1
0.752,0.26,0.5938461538461544,-1.0,0.5,0,1
0.752,0.26,0.6036153846153852,-1.0,0.5,0,1
0.752,0.26,0.613384615384616,-1.0,0.5,0,1
0.752,0.26,0.6231538461538468,-1.0,0.5,0,1
0.752,0.26,0.6329230769230776,-1.0,0.5,0,1
0.738,0.26,0.6426923076923083,-1.0,0.5,0,0
0.724,0.26,0.6524615384615392,-1.0,0.5,0,0
0.71,0.26,0.66223076923077,-1.0,0.5,0,0
0.696,0.26,0.6720000000000008,-1.0,0.5,0,0
0.682,0.26,0.6817692307692316,-1.0,0.5,0,0
0.668,0.26,0.6915384615384624,-1.0,0.5,0,0
0.654,0.26,0.7013076923076932,-1.0,0.5,0,0
0.64,0.26,0.711076923076924,-1.0,0.5,0,0
0.626,0.26,0.7208461538461548,-1.0,0.5,0,0
0.612,0.26,0.7306153846153857,-0.5,0.5,0,0
0.598,0.26,0.7403846153846164,-0.5,0.5,0,0
0.584,0.26,0.7501538461538473,-0.5,0.5,0,0
0.57,0.26,0.759923076923078,-0.5,0.5,0,0
0.556,0.26,0.7696923076923089,-0.5,0.5,0,0
0.542,0.26,0.7794615384615396,-0.5,0.5,0,0
0.528,0.26,0.7892307692307704,-0.5,0.5,0,0
0.514,0.26,0.7990000000000013,-0.5,0.5,0,0
0.5,0.26,0.808769230769232,-0.5,0.5,0,0
0.486,0.26,0.8185384615384629,-0.5,0.5,0,0
0.472,0.26,0.8283076923076936,-0.5,0.5,0,0
0.458,0.26,0.8380769230769245,-0.5,0.5,0,0
0.444,0.26,0.8478461538461552,-0.5,0.5,0,0
0.444,0.26,0.8576153846153861,-0.5,0.5,0,1
0.444,0.26,0.8673846153846169,-0.5,0.5,0,1
0.444,0.26,0.8771538461538477,-0.5,0.5,0,1
0.444,0.26,0.8869230769230785,-0.5,0.5,0,1
0.444,0.26,0.8966923076923093,-0.5,0.5,0,1
0.458,0.26,0.9064615384615401,-0.5,0.5,0,2
0.472,0.26,0.916230769230771,-0.5,0.5,0,2
0.486,0.26,0.9260000000000017,-0.5,0.5,0,2
0.5,0.26,0.9357692307692325,-0.5,0.5,0,2
0.514,0.26,0.5219230769230773,-0.5,0.75,0,2
0.528,0.26,0.5363076923076927,-0.5,0.75,0,2
0.542,0.26,0.5506923076923081,-0.5,0.75,0,2
0.556,0.26,0.5650769230769235,-0.5,0.75,0,2
0.57,0.26,0.5794615384615389,-0.5,0.75,0,2
0.584,0.26,0.5938461538461544,-0.5,0.75,0,2
0.598,0.26,0.6082307692307698,-0.5,0.75,0,2
0.612,0.26,0.6226153846153852,-0.5,0.75,0,2
0.626,0.26,0.6370000000000007,-1.0,0.75,0,2
0.64,0.26,0.651384615384616,-1.0,0.75,0,2
0.654,0.26,0.6657692307692314,-1.0,0.75,0,2
0.668,0.26,0.6801538461538469,-1.0,0.75,0,2
0.682,0.26,0.6945384615384623,-1.0,0.75,0,2
0.682,0.26,0.7089230769230778,-1.0,0.75,0,1
0.682,0.26,0.7233076923076931,-1.0,0.75,0,1
0.682,0.26,0.7376923076923085,-1.0,0.75,0,1
0.682,0.26,0.752076923076924,-1.0,0.75,0,1
0.682,0.26,0.7664615384615394,-1.0,0.75,0,1
0.682,0.26,0.7808461538461549,-1.0,0.75,0,1
0.682,0.26,0.7952307692307703,-1.0,0.75,0,1
0.682,0.26,0.8096153846153856,-1.0,0.75,0,1
0.682,0.26,0.8240000000000011,-1.0,0.75,0,1
0.682,0.26,0.8383846153846165,-1.0,0.75,0,1
0.682,0.26,0.852769230769232,-1.0,0.75,0,1
0.682,0.26,0.8671538461538474,-1.0,0.75,0,1
0.682,0.26,0.8815384615384627,-1.0,0.75,0,1
0.682,0.26,0.8959230769230782,-1.0,0.75,0,1
0.682,0.26,0.9103076923076936,-1.0,0.75,0,1
0.682,0.26,0.924692307692309,-1.0,0.75,0,1
0.682,0.26,0.9390769230769245,-1.0,0.75,0,1
0.682,0.26,0.43515384615384595,-1.0,0.8333333333333334,0,1
0.682,0.26,0.4510769230769229,-1.0,0.8333333333333334,0,1
0.682,0.26,0.46699999999999986,-1.0,0.8333333333333334,0,1
0.682,0.26,0.4829230769230768,-1.0,0.8333333333333334,0,1
0.682,0.26,0.4988461538461538,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5147692307692308,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5306923076923077,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5466153846153846,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5625384615384615,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5784615384615386,-1.0,0.8333333333333334,0,1
0.682,0.26,0.5943846153846155,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6103076923076924,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6262307692307694,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6421538461538464,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6580769230769233,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6740000000000003,-1.0,0.8333333333333334,0,1
0.682,0.26,0.6899230769230773,-1.0,0.8333333333333334,0,1
0.682,0.26,0.7058461538461542,-1.0,0.8333333333333334,0,1
0.682,0.26,0.7217692307692312,-1.0,0.8333333333333334,0,1
0.682,0.26,0.7376923076923081,-1.0,0.8333333333333334,0,1
0.682,0.26,0.7536153846153851,-1.0,0.8333333333333334,0,1
0.682,0.26,0.7695384615384621,-1.0,0.8333333333333334,0,1
0.682,0.26,0.785461538461539,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8013846153846159,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8173076923076928,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8332307692307698,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8491538461538467,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8650769230769237,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8810000000000007,-1.0,0.8333333333333334,0,1
0.682,0.26,0.8969230769230776,-1.0,0.8333333333333334,0,1
0.682,0.26,0.9128461538461545,-1.0,0.8333333333333334,0,1
0.682,0.26,0.9287692307692316,-1.0,0.8333333333333334,0,1
0.682,0.26,0.11292307692307685,-1.0,0.8333333333333334,1,1
0.682,0.26,0.12884615384615375,-1.0,0.8333333333333334,1,1
0.682,0.26,0.14476923076923068,-1.0,0.8333333333333334,1,1
0.682,0.26,0.16069230769230758,-1.0,0.8333333333333334,1,1
0.682,0.26,0.1766153846153845,-1.0,0.8333333333333334,1,1
0.682,0.26,0.1925384615384614,-1.0,0.8333333333333334,1,1
0.682,0.26,0.20846153846153834,-1.0,0.8333333333333334,1,1
0.682,0.26,0.22438461538461524,-1.0,0.8333333333333334,1,1
0.682,0.26,0.24030769230769217,-1.0,0.8333333333333334,1,1
0.682,0.26,0.2562307692307691,-1.0,0.8333333333333334,1,1
0.682,0.26,0.27215384615384597,-1.0,0.8333333333333334,1,1
0.682,0.26,0.2880769230769229,-1.0,0.8333333333333334,1,1
0.682,0.26,0.3039999999999998,-1.0,0.8333333333333334,1,1
0.682,0.26,0.31992307692307675,-1.0,0.8333333333333334,1,1
0.682,0.26,0.33584615384615363,-1.0,0.8333333333333334,1,1
0.682,0.26,0.35176923076923056,-1.0,0.8333333333333334,1,1
0.668,0.26,0.3676923076923075,-1.0,0.8333333333333334,1,0
0.654,0.26,0.3836153846153844,-1.0,0.8333333333333334,1,0
0.64,0.26,0.39953846153846134,-1.0,0.8333333333333334,1,0
0.626,0.26,0.4154615384615383,-1.0,0.8333333333333334,1,0
0.612,0.26,0.43138461538461526,-0.5,0.8333333333333334,1,0
0.598,0.26,0.44730769230769224,-0.5,0.8333333333333334,1,0
0.584,0.26,0.46323076923076917,-0.5,0.8333333333333334,1,0
0.57,0.26,0.47915384615384615,-0.5,0.8333333333333334,1,0
0.57,0.26,0.4950769230769231,-0.5,0.8333333333333334,1,1
0.57,0.26,0.511,-0.5,0.8333333333333334,1,1
0.57,0.26,0.526923076923077,-0.5,0.8333333333333334,1,1
0.57,0.26,0.542846153846154,-0.5,0.8333333333333334,1,1
0.57,0.26,0.5587692307692309,-0.5,0.8333333333333334,1,1
0.584,0.26,0.5746923076923078,-0.5,0.8333333333333334,1,2
0.598,0.26,0.5906153846153849,-0.5,0.8333333333333334,1,2
0.612,0.26,0.6065384615384618,-0.5,0.8333333333333334,1,2
0.626,0.26,0.6224615384615387,-1.0,0.8333333333333334,1,2
0.64,0.26,0.6383846153846158,-1.0,0.8333333333333334,1,2
0.654,0.26,0.6543076923076927,-1.0,0.8333333333333334,1,2
0.668,0.26,0.6702307692307696,-1.0,0.8333333333333334,1,2
0.682,0.26,0.6861538461538466,-1.0,0.8333333333333334,1,2
0.696,0.26,0.7020769230769236,-1.0,0.8333333333333334,1,2
0.696,0.26,0.7180000000000005,-1.0,0.8333333333333334,1,1
0.696,0.26,0.7339230769230775,-1.0,0.8333333333333334,1,1
0.696,0.26,0.7498461538461544,-1.0,0.8333333333333334,1,1
0.696,0.26,0.7657692307692314,-1.0,0.8333333333333334,1,1
0.696,0.26,0.7816923076923084,-1.0,0.8333333333333334,1,1
0.696,0.26,0.7976153846153852,-1.0,0.8333333333333334,1,1
0.696,0.26,0.8135384615384622,-1.0,0.8333333333333334,1,1
0.696,0.26,0.8294615384615391,-1.0,0.8333333333333334,1,1
0.696,0.26,0.8453846153846161,-1.0,0.8333333333333334,1,1
0.696,0.26,0.861307692307693,-1.0,0.8333333333333334,1,1
0.696,0.26,0.87723076923077,-1.0,0.8333333333333334,1,1
0.71,0.26,0.893153846153847,-1.0,0.8333333333333334,1,2
0.724,0.26,0.9090769230769239,-1.0,0.8333333333333334,1,2
0.738,0.26,0.9250000000000008,-1.0,0.8333333333333334,1,2
0.752,0.26,0.758000000000001,-1.0,0.6666666666666666,0,2
0.766,0.26,0.770846153846155,-1.0,0.6666666666666666,0,2
0.78,0.26,0.7836923076923088,-1.0,0.6666666666666666,0,2
0.794,0.26,0.7965384615384626,-1.0,0.6666666666666666,0,2
0.802,0.26,0.8093846153846165,-1.0,0.6666666666666666,0,2
0.802,0.26,0.8222307692307703,-1.0,0.6666666666666666,0,2
0.802,0.26,0.8350769230769243,-1.0,0.6666666666666666,0,1
0.802,0.26,0.8479230769230781,-1.0,0.6666666666666666,0,1
0.802,0.26,0.860769230769232,-1.0,0.6666666666666666,0,1
0.802,0.26,0.8736153846153859,-1.0,0.6666666666666666,0,1
0.802,0.26,0.8864615384615397,-1.0,0.6666666666666666,0,1
0.802,0.26,0.8993076923076936,-1.0,0.6666666666666666,0,1
0.802,0.26,0.9121538461538475,-1.0,0.6666666666666666,0,1
0.802,0.26,0.9250000000000014,-1.0,0.6666666666666666,0,1
0.802,0.26,0.9378461538461553,-1.0,0.6666666666666666,0,1
0.802,0.5,0.5040769230769231,-0.5,0.6666666666666666,1,1
0.802,0.5,0.516923076923077,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5297692307692309,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5426153846153847,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5554615384615387,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5683076923076925,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5811538461538465,-0.5,0.6666666666666666,1,1
0.802,0.5,0.5940000000000003,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6068461538461541,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6196923076923081,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6325384615384619,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6453846153846158,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6582307692307697,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6710769230769236,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6839230769230774,-0.5,0.6666666666666666,1,1
0.802,0.5,0.6967692307692314,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7096153846153852,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7224615384615392,-0.5,0.6666666666666666,1,1
0.802,0.5,0.735307692307693,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7481538461538468,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7610000000000008,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7738461538461546,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7866923076923085,-0.5,0.6666666666666666,1,1
0.802,0.5,0.7995384615384623,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8123846153846161,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8252307692307701,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8380769230769239,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8509230769230778,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8637692307692317,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8766153846153856,-0.5,0.6666666666666666,1,1
0.802,0.5,0.8894615384615395,-0.5,0.6666666666666666,1,1
0.802,0.5,0.9023076923076934,-0.5,0.6666666666666666,1,1
0.802,0.5,0.9151538461538472,-0.5,0.6666666666666666,1,1
0.802,0.5,0.9280000000000012,-0.5,0.6666666666666666,1,1
0.802,0.74,0.05346153846153835,0.0,0.75,0,1
0.802,0.74,0.06784615384615374,0.0,0.75,0,1
0.802,0.74,0.08223076923076912,0.0,0.75,0,1
0.802,0.74,0.0966153846153845,0.0,0.75,0,1
0.802,0.74,0.1109999999999999,0.0,0.75,0,1
0.802,0.74,0.1253846153846153,0.0,0.75,0,1
0.788,0.74,0.13976923076923065,0.0,0.75,0,0
0.774,0.74,0.15415384615384603,0.0,0.75,0,0
0.76,0.74,0.16853846153846141,0.0,0.75,0,0
0.746,0.74,0.18292307692307677,0.0,0.75,0,0
0.732,0.74,0.19730769230769218,0.0,0.75,0,0
0.718,0.74,0.21169230769230754,0.0,0.75,0,0
0.704,0.74,0.22607692307692293,0.0,0.75,0,0
0.69,0.74,0.2404615384615383,0.0,0.75,0,0
0.676,0.74,0.25484615384615367,0.0,0.75,0,0
0.662,0.74,0.26923076923076905,0.0,0.75,0,0
0.648,0.74,0.28361538461538444,0.0,0.75,0,0
0.634,0.74,0.2979999999999998,0.0,0.75,0,0
0.62,0.74,0.3123846153846152,0.0,0.75,0,0
0.606,0.74,0.32676923076923053,0.5,0.75,0,0
0.592,0.74,0.3411538461538459,0.5,0.75,0,0
0.578,0.74,0.3555384615384613,0.5,0.75,0,0
0.564,0.74,0.3699230769230767,0.5,0.75,0,0
0.55,0.74,0.3843076923076921,0.5,0.75,0,0
0.536,0.74,0.39869230769230746,0.5,0.75,0,0
0.522,0.74,0.4130769230769229,0.5,0.75,0,0
0.508,0.74,0.42746153846153834,0.5,0.75,0,0
0.494,0.74,0.4418461538461537,0.5,0.75,0,0
0.48,0.74,0.45623076923076916,0.5,0.75,0,0
0.466,0.74,0.4706153846153846,0.5,0.75,0,0
0.452,0.74,0.485,0.5,0.75,0,0
0.438,0.74,0.4993846153846154,0.5,0.75,0,0
0.424,0.74,0.5137692307692309,0.5,0.75,0,0
0.41,0.74,0.5281538461538463,0.5,0.75,0,0
0.396,0.74,0.5425384615384616,0.5,0.75,0,0
0.382,0.74,0.5569230769230771,0.5,0.75,0,0
0.368,0.74,0.5713076923076925,1.0,0.75,0,0
0.354,0.74,0.585692307692308,1.0,0.75,0,0
0.34,0.74,0.6000769230769234,1.0,0.75,0,0
0.326,0.74,0.6144615384615387,1.0,0.75,0,0
0.312,0.74,0.6288461538461542,1.0,0.75,0,0
0.312,0.74,0.6432307692307696,1.0,0.75,0,1
0.312,0.74,0.657615384615385,1.0,0.75,0,1
0.312,0.74,0.6720000000000005,1.0,0.75,0,1
0.312,0.74,0.6863846153846159,1.0,0.75,0,1
0.312,0.74,0.7007692307692313,1.0,0.75,0,1
0.312,0.74,0.7151538461538467,1.0,0.75,0,1
0.312,0.74,0.7295384615384621,1.0,0.75,0,1
0.312,0.74,0.7439230769230776,1.0,0.75,0,1
0.312,0.74,0.758307692307693,1.0,0.75,0,1
0.312,0.74,0.7726923076923083,1.0,0.75,0,1
0.312,0.74,0.7870769230769238,1.0,0.75,0,1
0.312,0.74,0.8014615384615392,1.0,0.75,0,1
0.312,0.74,0.8158461538461547,1.0,0.75,0,1
0.312,0.74,0.8302307692307701,1.0,0.75,0,1
0.312,0.74,0.8446153846153855,1.0,0.75,0,1
0.326,0.74,0.8590000000000009,1.0,0.75,0,2
0.34,0.74,0.8733846153846163,1.0,0.75,0,2
0.354,0.74,0.8877692307692318,1.0,0.75,0,2
0.368,0.74,0.9021538461538472,1.0,0.75,0,2
0.382,0.74,0.9165384615384626,0.5,0.75,0,2
0.396,0.74,0.930923076923078,0.5,0.75,0,2
0.41,0.74,0.5695384615384618,0.5,0.75,0,2
0.424,0.74,0.5839230769230772,0.5,0.75,0,2
0.424,0.74,0.5983076923076927,0.5,0.75,0,1
0.424,0.74,0.6126923076923081,0.5,0.75,0,1
0.424,0.74,0.6270769230769234,0.5,0.75,0,1
0.424,0.74,0.6414615384615389,0.5,0.75,0,1
0.424,0.74,0.6558461538461543,0.5,0.75,0,1
0.424,0.74,0.6702307692307697,0.5,0.75,0,1
0.424,0.74,0.6846153846153852,0.5,0.75,0,1
0.424,0.74,0.6990000000000005,0.5,0.75,0,1
0.424,0.74,0.7139230769230774,0.5,0.75,0,1
0.424,0.74,0.7288461538461544,0.5,0.75,0,1
0.424,0.74,0.7437692307692313,0.5,0.75,0,1
0.424,0.74,0.7586923076923082,0.5,0.75,0,1
0.424,0.74,0.773615384615385,0.5,0.75,0,1
0.424,0.74,0.788538461538462,0.5,0.75,0,1
0.424,0.74,0.803461538461539,0.5,0.75,0,1
0.424,0.74,0.8183846153846159,0.5,0.75,0,1
0.424,0.74,0.833307692307693,0.5,0.75,0,1
0.424,0.74,0.84823076923077,0.5,0.75,0,1
0.424,0.74,0.8631538461538469,0.5,0.75,0,1
0.424,0.74,0.878076923076924,0.5,0.75,0,1
0.41,0.74,0.8930000000000009,0.5,0.75,0,0
0.396,0.74,0.9079230769230779,0.5,0.75,0,0
0.382,0.74,0.922846153846155,0.5,0.75,0,0
0.368,0.74,0.9377692307692319,1.0,0.75,0,0
0.354,0.74,0.5524615384615381,1.0,0.4166666666666667,0,0
0.34,0.74,0.5612307692307689,1.0,0.4166666666666667,0,0
0.34,0.74,0.5699999999999996,1.0,0.4166666666666667,0,1
0.34,0.74,0.5787692307692304,1.0,0.4166666666666667,0,1
0.34,0.74,0.5875384615384611,1.0,0.4166666666666667,0,1
0.34,0.74,0.5963076923076919,1.0,0.4166666666666667,0,1
0.34,0.74,0.6050769230769226,1.0,0.4166666666666667,0,1
0.34,0.74,0.6138461538461534,1.0,0.4166666666666667,0,1
0.354,0.74,0.6226153846153841,1.0,0.4166666666666667,0,2
0.368,0.74,0.6313846153846149,1.0,0.4166666666666667,0,2
0.382,0.74,0.6401538461538456,0.5,0.4166666666666667,0,2
0.396,0.74,0.6489230769230764,0.5,0.4166666666666667,0,2
0.41,0.74,0.6576923076923071,0.5,0.4166666666666667,0,2
0.424,0.74,0.6664615384615379,0.5,0.4166666666666667,0,2
0.438,0.74,0.6752307692307686,0.5,0.4166666666666667,0,2
0.452,0.74,0.6839999999999994,0.5,0.4166666666666667,0,2
0.452,0.74,0.6927692307692301,0.5,0.4166666666666667,0,1
0.452,0.74,0.7015384615384609,0.5,0.4166666666666667,0,1
0.452,0.74,0.7103076923076916,0.5,0.4166666666666667,0,1
0.452,0.74,0.7190769230769224,0.5,0.4166666666666667,0,1
0.452,0.74,0.7278461538461531,0.5,0.4166666666666667,0,1
0.452,0.74,0.7366153846153839,0.5,0.4166666666666667,0,1
0.452,0.74,0.7453846153846146,0.5,0.4166666666666667,0,1
0.452,0.74,0.7541538461538454,0.5,0.4166666666666667,0,1
0.452,0.74,0.7629230769230761,0.5,0.4166666666666667,0,1
0.452,0.74,0.7716923076923069,0.5,0.4166666666666667,0,1
0.452,0.74,0.7804615384615377,0.5,0.4166666666666667,0,1
0.452,0.74,0.7892307692307685,0.5,0.4166666666666667,0,1
0.452,0.74,0.7979999999999994,0.5,0.4166666666666667,0,1
0.452,0.74,0.8067692307692302,0.5,0.4166666666666667,0,1
0.452,0.74,0.8155384615384611,0.5,0.4166666666666667,0,1
0.452,0.74,0.8243076923076919,0.5,0.4166666666666667,0,1
0.452,0.74,0.8330769230769227,0.5,0.4166666666666667,0,1
0.466,0.74,0.8418461538461536,0.5,0.4166666666666667,0,2
0.48,0.74,0.8506153846153844,0.5,0.4166666666666667,0,2
0.494,0.74,0.8593846153846152,0.5,0.4166666666666667,0,2
0.508,0.74,0.868153846153846,0.5,0.4166666666666667,0,2
0.522,0.74,0.8769230769230769,0.5,0.4166666666666667,0,2
0.536,0.74,0.8856923076923078,0.5,0.4166666666666667,0,2
0.55,0.74,0.8944615384615386,0.5,0.4166666666666667,0,2
0.55,0.74,0.9032307692307694,0.5,0.4166666666666667,0,1
0.55,0.74,0.9120000000000003,0.5,0.4166666666666667,0,1
0.55,0.74,0.9207692307692311,0.5,0.4166666666666667,0,1
0.55,0.74,0.929538461538462,0.5,0.4166666666666667,0,1
0.55,0.74,0.9383076923076928,0.5,0.4166666666666667,0,1
0.55,0.26,0.4667692307692302,-0.5,0.75,0,1
0.55,0.26,0.48169230769230714,-0.5,0.75,0,1
0.55,0.26,0.496615384615384,-0.5,0.75,0,1
0.55,0.26,0.5115384615384609,-0.5,0.75,0,1
0.55,0.26,0.5264615384615379,-0.5,0.75,0,1
0.55,0.26,0.5413846153846147,-0.5,0.75,0,1
0.55,0.26,0.5563076923076916,-0.5,0.75,0,1
0.55,0.26,0.5712307692307685,-0.5,0.75,0,1
0.55,0.26,0.5861538461538455,-0.5,0.75,0,1
0.55,0.26,0.6010769230769224,-0.5,0.75,0,1
0.55,0.26,0.6159999999999992,-0.5,0.75,0,1
0.55,0.26,0.6309230769230761,-0.5,0.75,0,1
0.55,0.26,0.6458461538461531,-0.5,0.75,0,1
0.55,0.26,0.66076923076923,-0.5,0.75,0,1
0.55,0.26,0.6756923076923069,-0.5,0.75,0,1
0.55,0.26,0.6906153846153837,-0.5,0.75,0,1
0.55,0.26,0.7055384615384607,-0.5,0.75,0,1
0.55,0.26,0.7204615384615376,-0.5,0.75,0,1
0.55,0.26,0.7353846153846145,-0.5,0.75,0,1
0.55,0.26,0.7503076923076915,-0.5,0.75,0,1
0.55,0.26,0.7652307692307683,-0.5,0.75,0,1
0.55,0.26,0.7801538461538452,-0.5,0.75,0,1
0.55,0.26,0.7950769230769221,-0.5,0.75,0,1
0.55,0.26,0.8099999999999992,-0.5,0.75,0,1
0.55,0.26,0.8249230769230761,-0.5,0.75,0,1
0.564,0.26,0.8398461538461531,-0.5,0.75,0,2
0.578,0.26,0.8547692307692301,-0.5,0.75,0,2
0.592,0.26,0.8696923076923071,-0.5,0.75,0,2
0.606,0.26,0.8846153846153841,-0.5,0.75,0,2
0.62,0.26,0.8995384615384611,-1.0,0.75,0,2
0.634,0.26,0.9144615384615381,-1.0,0.75,0,2
0.648,0.26,0.929384615384615,-1.0,0.75,0,2
0.662,0.26,0.3881538461538456,-1.0,0.5833333333333334,1,2
0.676,0.26,0.39999999999999947,-1.0,0.5833333333333334,1,2
0.69,0.26,0.4118461538461533,-1.0,0.5833333333333334,1,2
0.704,0.26,0.42369230769230715,-1.0,0.5833333333333334,1,2
0.718,0.26,0.435538461538461,-1.0,0.5833333333333334,1,2
0.732,0.26,0.44738461538461477,-1.0,0.5833333333333334,1,2
0.732,0.26,0.4592307692307686,-1.0,0.5833333333333334,1,1
0.732,0.26,0.47107692307692245,-1.0,0.5833333333333334,1,1
0.732,0.26,0.4829230769230763,-1.0,0.5833333333333334,1,1
0.732,0.26,0.49476923076923013,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5066153846153839,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5184615384615378,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5303076923076916,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5421538461538454,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5539999999999993,-1.0,0.5833333333333334,1,1
0.732,0.26,0.5658461538461531,-1.0,0.5833333333333334,1,1
0.732,0.26,0.577692307692307,-1.0,0.5833333333333334,1,1
0.746,0.26,0.5895384615384607,-1.0,0.5833333333333334,1,2
0.76,0.26,0.6013846153846145,-1.0,0.5833333333333334,1,2
0.774,0.26,0.6132307692307684,-1.0,0.5833333333333334,1,2
0.788,0.26,0.6250769230769222,-1.0,0.5833333333333334,1,2
0.802,0.26,0.636923076923076,-1.0,0.5833333333333334,1,2
0.802,0.26,0.6487692307692299,-1.0,0.5833333333333334,1,1
0.802,0.26,0.6606153846153837,-1.0,0.5833333333333334,1,1
0.802,0.26,0.6724615384615376,-1.0,0.5833333333333334,1,1
0.802,0.26,0.6843076923076914,-1.0,0.5833333333333334,1,1
0.802,0.26,0.6961538461538452,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7079999999999991,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7198461538461528,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7316923076923066,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7435384615384605,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7553846153846143,-1.0,0.5833333333333334,1,1
0.802,0.26,0.7672307692307682,-1.0,0.5833333333333334,1,1
