car_x,obstacle_x,obstacle_y,lane_delta,obstacle_speed,obstacle_type,action
0.794,0.26,0.925076923076924,-1.0,0.75,0,1
0.794,0.26,0.9394615384615395,-1.0,0.75,0,1
0.794,0.5,0.6390000000000007,-0.5,0.5833333333333334,0,1
0.794,0.5,0.650307692307693,-0.5,0.5833333333333334,0,1
0.794,0.5,0.6616153846153854,-0.5,0.5833333333333334,0,1
0.794,0.5,0.6729230769230776,-0.5,0.5833333333333334,0,1
0.794,0.5,0.68423076923077,-0.5,0.5833333333333334,0,1
0.794,0.5,0.6955384615384623,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7068461538461547,-0.5,0.5833333333333334,0,1
0.794,0.5,0.718153846153847,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7294615384615394,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7407692307692317,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7520769230769241,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7633846153846164,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7746923076923088,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7860000000000011,-0.5,0.5833333333333334,0,1
0.794,0.5,0.7973076923076934,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8086153846153857,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8199230769230781,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8312307692307704,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8425384615384627,-0.5,0.5833333333333334,0,1
0.794,0.5,0.853846153846155,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8651538461538474,-0.5,0.5833333333333334,0,1
0.794,0.5,0.8764615384615397,-0.5,0.5833333333333334,0,1
0.78,0.5,0.8877692307692321,-0.5,0.5833333333333334,0,0
0.766,0.5,0.8990769230769244,-0.5,0.5833333333333334,0,0
0.752,0.5,0.9103846153846168,-0.5,0.5833333333333334,0,0
0.738,0.5,0.9216923076923091,-0.5,0.5833333333333334,0,0
0.724,0.5,0.9330000000000015,-0.5,0.5833333333333334,0,0
0.71,0.26,0.5501538461538463,-1.0,0.5,0,0
0.71,0.26,0.5599230769230772,-1.0,0.5,0,1
0.71,0.26,0.5696923076923079,-1.0,0.5,0,1
0.71,0.26,0.5794615384615388,-1.0,0.5,0,1
0.71,0.26,0.5892307692307696,-1.0,0.5,0,1
0.71,0.26,0.5990000000000004,-1.0,0.5,0,1
0.71,0.26,0.6087692307692312,-1.0,0.5,0,1
0.71,0.26,0.618538461538462,-1.0,0.5,0,1
0.71,0.26,0.6283076923076928,-1.0,0.5,0,1
0.71,0.26,0.6380769230769237,-1.0,0.5,0,1
0.696,0.26,0.6478461538461544,-1.0,0.5,0,0
0.682,0.26,0.6576153846153852,-1.0,0.5,0,0
0.668,0.26,0.667384615384616,-1.0,0.5,0,0
0.654,0.26,0.6771538461538468,-1.0,0.5,0,0
0.64,0.26,0.6869230769230776,-1.0,0.5,0,0
0.64,0.26,0.6966923076923084,-1.0,0.5,0,1
0.64,0.26,0.7064615384615393,-1.0,0.5,0,1
0.64,0.26,0.71623076923077,-1.0,0.5,0,1
0.64,0.26,0.7260000000000009,-1.0,0.5,0,1
0.64,0.26,0.7357692307692316,-1.0,0.5,0,1
0.64,0.26,0.7455384615384625,-1.0,0.5,0,1
0.626,0.26,0.7553076923076932,-1.0,0.5,0,0
0.612,0.26,0.7650769230769241,-0.5,0.5,0,0
0.598,0.26,0.7748461538461549,-0.5,0.5,0,0
0.584,0.26,0.7846153846153857,-0.5,0.5,0,0
0.57,0.26,0.7943846153846165,-0.5,0.5,0,0
0.556,0.26,0.8041538461538472,-0.5,0.5,0,0
0.542,0.26,0.8139230769230781,-0.5,0.5,0,0
0.542,0.26,0.8236923076923088,-0.5,0.5,0,1
0.542,0.26,0.8334615384615397,-0.5,0.5,0,1
0.542,0.26,0.8432307692307704,-0.5,0.5,0,1
0.542,0.26,0.8530000000000013,-0.5,0.5,0,1
0.542,0.26,0.8627692307692321,-0.5,0.5,0,1
0.542,0.26,0.8725384615384629,-0.5,0.5,0,1
0.542,0.26,0.8823076923076937,-0.5,0.5,0,1
0.542,0.26,0.8920769230769245,-0.5,0.5,0,1
0.542,0.26,0.9018461538461553,-0.5,0.5,0,1
0.542,0.26,0.9116153846153862,-0.5,0.5,0,1
0.542,0.26,0.9213846153846169,-0.5,0.5,0,1
0.542,0.26,0.9311538461538478,-0.5,0.5,0,1
0.542,0.26,0.48561538461538456,-0.5,0.75,0,1
0.542,0.26,0.5,-0.5,0.75,0,1
0.542,0.26,0.5143846153846154,-0.5,0.75,0,1
0.542,0.26,0.5287692307692309,-0.5,0.75,0,1
0.556,0.26,0.5431538461538462,-0.5,0.75,0,2
0.57,0.26,0.5575384615384616,-0.5,0.75,0,2
0.584,0.26,0.5719230769230771,-0.5,0.75,0,2
0.598,0.26,0.5863076923076925,-0.5,0.75,0,2
0.612,0.26,0.600692307692308,-0.5,0.75,0,2
0.626,0.26,0.6150769230769234,-1.0,0.75,0,2
0.626,0.26,0.6294615384615387,-1.0,0.75,0,1
0.626,0.26,0.6438461538461542,-1.0,0.75,0,1
0.626,0.26,0.6582307692307696,-1.0,0.75,0,1
0.626,0.26,0.6726153846153851,-1.0,0.75,0,1
0.626,0.26,0.6870000000000005,-1.0,0.75,0,1
0.626,0.26,0.7013846153846158,-1.0,0.75,0,1
0.626,0.26,0.7157692307692313,-1.0,0.75,0,1
0.612,0.26,0.7301538461538467,-0.5,0.75,0,0
0.598,0.26,0.7445384615384621,-0.5,0.75,0,0
0.584,0.26,0.7589230769230776,-0.5,0.75,0,0
0.57,0.26,0.7733076923076929,-0.5,0.75,0,0
0.556,0.26,0.7876923076923084,-0.5,0.75,0,0
0.542,0.26,0.8020769230769238,-0.5,0.75,0,0
0.528,0.26,0.8164615384615392,-0.5,0.75,0,0
0.514,0.26,0.8308461538461547,-0.5,0.75,0,0
0.5,0.26,0.8452307692307701,-0.5,0.75,0,0
0.486,0.26,0.8596153846153854,-0.5,0.75,0,0
0.486,0.26,0.8740000000000009,-0.5,0.75,0,1
0.486,0.26,0.8883846153846163,-0.5,0.75,0,1
0.486,0.26,0.9027692307692318,-0.5,0.75,0,1
0.486,0.26,0.9171538461538472,-0.5,0.75,0,1
0.486,0.26,0.9315384615384625,-0.5,0.75,0,1
0.486,0.74,0.5390000000000001,0.5,0.8333333333333334,0,1
0.486,0.74,0.5549230769230771,0.5,0.8333333333333334,0,1
0.486,0.74,0.570846153846154,0.5,0.8333333333333334,0,1
0.486,0.74,0.586769230769231,0.5,0.8333333333333334,0,1
0.486,0.74,0.602692307692308,0.5,0.8333333333333334,0,1
0.486,0.74,0.6186153846153849,0.5,0.8333333333333334,0,1
0.486,0.74,0.6345384615384618,0.5,0.8333333333333334,0,1
0.486,0.74,0.6504615384615389,0.5,0.8333333333333334,0,1
0.486,0.74,0.6663846153846158,0.5,0.8333333333333334,0,1
0.5,0.74,0.6823076923076927,0.5,0.8333333333333334,0,2
0.514,0.74,0.6982307692307697,0.5,0.8333333333333334,0,2
0.528,0.74,0.7141538461538467,0.5,0.8333333333333334,0,2
0.542,0.74,0.7300769230769236,0.5,0.8333333333333334,0,2
0.556,0.74,0.7460000000000006,0.5,0.8333333333333334,0,2
0.57,0.74,0.7619230769230775,0.5,0.8333333333333334,0,2
0.584,0.74,0.7778461538461545,0.5,0.8333333333333334,0,2
0.598,0.74,0.7937692307692313,0.5,0.8333333333333334,0,2
0.612,0.74,0.8096923076923084,0.5,0.8333333333333334,0,2
0.612,0.74,0.8256153846153853,0.5,0.8333333333333334,0,1
0.612,0.74,0.8415384615384622,0.5,0.8333333333333334,0,1
0.612,0.74,0.8574615384615392,0.5,0.8333333333333334,0,1
0.612,0.74,0.8733846153846162,0.5,0.8333333333333334,0,1
0.612,0.74,0.8893076923076931,0.5,0.8333333333333334,0,1
0.612,0.74,0.9052307692307701,0.5,0.8333333333333334,0,1
0.612,0.74,0.921153846153847,0.5,0.8333333333333334,0,1
0.612,0.74,0.937076923076924,0.5,0.8333333333333334,0,1
0.612,0.74,0.17807692307692322,0.5,0.8333333333333334,1,1
0.612,0.74,0.19400000000000012,0.5,0.8333333333333334,1,1
0.612,0.74,0.20992307692307705,0.5,0.8333333333333334,1,1
0.612,0.74,0.22584615384615395,0.5,0.8333333333333334,1,1
0.612,0.74,0.24176923076923088,0.5,0.8333333333333334,1,1
0.612,0.74,0.2576923076923078,0.5,0.8333333333333334,1,1
0.612,0.74,0.2736153846153847,0.5,0.8333333333333334,1,1
0.612,0.74,0.28953846153846163,0.5,0.8333333333333334,1,1
0.612,0.74,0.3054615384615385,0.5,0.8333333333333334,1,1
0.612,0.74,0.32138461538461544,0.5,0.8333333333333334,1,1
0.598,0.74,0.33730769230769236,0.5,0.8333333333333334,1,0
0.584,0.74,0.3532307692307693,0.5,0.8333333333333334,1,0
0.57,0.74,0.36915384615384617,0.5,0.8333333333333334,1,0
0.556,0.74,0.3850769230769231,0.5,0.8333333333333334,1,0
0.542,0.74,0.4010000000000001,0.5,0.8333333333333334,1,0
0.528,0.74,0.416923076923077,0.5,0.8333333333333334,1,0
0.514,0.74,0.432846153846154,0.5,0.8333333333333334,1,0
0.5,0.74,0.4487692307692309,0.5,0.8333333333333334,1,0
0.486,0.74,0.4646923076923079,0.5,0.8333333333333334,1,0
0.472,0.74,0.48061538461538483,0.5,0.8333333333333334,1,0
0.458,0.74,0.4965384615384618,0.5,0.8333333333333334,1,0
0.444,0.74,0.5124615384615387,0.5,0.8333333333333334,1,0
0.444,0.74,0.5283846153846157,0.5,0.8333333333333334,1,1
0.444,0.74,0.5443076923076927,0.5,0.8333333333333334,1,1
0.444,0.74,0.5602307692307696,0.5,0.8333333333333334,1,1
0.444,0.74,0.5761538461538466,0.5,0.8333333333333334,1,1
0.444,0.74,0.5920769230769235,0.5,0.8333333333333334,1,1
0.444,0.74,0.6080000000000005,0.5,0.8333333333333334,1,1
0.444,0.74,0.6239230769230775,0.5,0.8333333333333334,1,1
0.458,0.74,0.6398461538461544,0.5,0.8333333333333334,1,2
0.472,0.74,0.6557692307692313,0.5,0.8333333333333334,1,2
0.486,0.74,0.6716923076923084,0.5,0.8333333333333334,1,2
0.5,0.74,0.6876153846153853,0.5,0.8333333333333334,1,2
0.514,0.74,0.7035384615384622,0.5,0.8333333333333334,1,2
0.528,0.74,0.7194615384615393,0.5,0.8333333333333334,1,2
0.542,0.74,0.7353846153846162,0.5,0.8333333333333334,1,2
0.542,0.74,0.7513076923076931,0.5,0.8333333333333334,1,1
0.542,0.74,0.76723076923077,0.5,0.8333333333333334,1,1
0.542,0.74,0.7831538461538471,0.5,0.8333333333333334,1,1
0.542,0.74,0.7990769230769239,0.5,0.8333333333333334,1,1
0.542,0.74,0.8150000000000008,0.5,0.8333333333333334,1,1
0.542,0.74,0.8309230769230779,0.5,0.8333333333333334,1,1
0.542,0.74,0.8468461538461548,0.5,0.8333333333333334,1,1
0.542,0.74,0.8627692307692317,0.5,0.8333333333333334,1,1
0.542,0.74,0.8786923076923087,0.5,0.8333333333333334,1,1
0.542,0.74,0.8946153846153857,0.5,0.8333333333333334,1,1
0.542,0.74,0.9105384615384626,0.5,0.8333333333333334,1,1
0.528,0.74,0.9264615384615396,0.5,0.8333333333333334,1,0
0.514,0.74,0.4857692307692308,0.5,0.5833333333333334,1,0
0.5,0.74,0.49707692307692314,0.5,0.5833333333333334,1,0
0.486,0.74,0.5083846153846154,0.5,0.5833333333333334,1,0
0.472,0.74,0.5196923076923078,0.5,0.5833333333333334,1,0
0.458,0.74,0.5310000000000001,0.5,0.5833333333333334,1,0
0.444,0.74,0.5423076923076925,0.5,0.5833333333333334,1,0
0.43,0.74,0.5536153846153848,0.5,0.5833333333333334,1,0
0.416,0.74,0.5649230769230772,0.5,0.5833333333333334,1,0
0.402,0.74,0.576769230769231,0.5,0.5833333333333334,1,0
0.388,0.74,0.5886153846153849,0.5,0.5833333333333334,1,0
0.374,0.74,0.6004615384615386,1.0,0.5833333333333334,1,0
0.36,0.74,0.6123076923076924,1.0,0.5833333333333334,1,0
0.346,0.74,0.6241538461538463,1.0,0.5833333333333334,1,0
0.332,0.74,0.6360000000000001,1.0,0.5833333333333334,1,0
0.318,0.74,0.647846153846154,1.0,0.5833333333333334,1,0
0.304,0.74,0.6596923076923078,1.0,0.5833333333333334,1,0
0.29,0.74,0.6715384615384616,1.0,0.5833333333333334,1,0
0.276,0.74,0.6833846153846155,1.0,0.5833333333333334,1,0
0.276,0.74,0.6952307692307693,1.0,0.5833333333333334,1,1
0.276,0.74,0.7070769230769232,1.0,0.5833333333333334,1,1
0.276,0.74,0.7189230769230769,1.0,0.5833333333333334,1,1
0.276,0.74,0.7307692307692307,1.0,0.5833333333333334,1,1
0.276,0.74,0.7426153846153846,1.0,0.5833333333333334,1,1
0.276,0.74,0.7544615384615384,1.0,0.5833333333333334,1,1
0.276,0.74,0.7663076923076922,1.0,0.5833333333333334,1,1
0.276,0.74,0.7781538461538461,1.0,0.5833333333333334,1,1
0.276,0.74,0.79,1.0,0.5833333333333334,1,1
0.276,0.74,0.8018461538461539,1.0,0.5833333333333334,1,1
0.276,0.74,0.8136923076923078,1.0,0.5833333333333334,1,1
0.276,0.74,0.8255384615384618,1.0,0.5833333333333334,1,1
0.276,0.74,0.8373846153846156,1.0,0.5833333333333334,1,1
0.276,0.74,0.8492307692307696,1.0,0.5833333333333334,1,1
0.276,0.74,0.8610769230769235,1.0,0.5833333333333334,1,1
0.276,0.74,0.8729230769230775,1.0,0.5833333333333334,1,1
0.276,0.74,0.8847692307692313,1.0,0.5833333333333334,1,1
0.276,0.74,0.8966153846153853,1.0,0.5833333333333334,1,1
0.276,0.74,0.9084615384615392,1.0,0.5833333333333334,1,1
0.276,0.74,0.920307692307693,1.0,0.5833333333333334,1,1
0.276,0.74,0.932153846153847,1.0,0.5833333333333334,1,1
0.276,0.5,0.7541538461538454,0.5,0.6666666666666666,1,1
0.276,0.5,0.7675384615384607,0.5,0.6666666666666666,1,1
0.276,0.5,0.780923076923076,0.5,0.6666666666666666,1,1
0.276,0.5,0.7943076923076915,0.5,0.6666666666666666,1,1
0.276,0.5,0.807692307692307,0.5,0.6666666666666666,1,1
0.276,0.5,0.8210769230769225,0.5,0.6666666666666666,1,1
0.276,0.5,0.8344615384615379,0.5,0.6666666666666666,1,1
0.276,0.5,0.8478461538461534,0.5,0.6666666666666666,1,1
0.276,0.5,0.8612307692307688,0.5,0.6666666666666666,1,1
0.276,0.5,0.8746153846153842,0.5,0.6666666666666666,1,1
0.276,0.5,0.8879999999999997,0.5,0.6666666666666666,1,1
0.276,0.5,0.9013846153846152,0.5,0.6666666666666666,1,1
0.276,0.5,0.9147692307692307,0.5,0.6666666666666666,1,1
0.276,0.5,0.9281538461538461,0.5,0.6666666666666666,1,1
0.276,0.5,0.36230769230769205,0.5,0.75,0,1
0.276,0.5,0.3772307692307689,0.5,0.75,0,1
0.276,0.5,0.39215384615384585,0.5,0.75,0,1
0.276,0.5,0.4070769230769228,0.5,0.75,0,1
0.276,0.5,0.42199999999999965,0.5,0.75,0,1
0.276,0.5,0.4369230769230766,0.5,0.75,0,1
0.276,0.5,0.45184615384615345,0.5,0.75,0,1
0.276,0.5,0.4667692307692304,0.5,0.75,0,1
0.276,0.5,0.4816923076923073,0.5,0.75,0,1
0.276,0.5,0.4966153846153842,0.5,0.75,0,1
0.276,0.5,0.511538461538461,0.5,0.75,0,1
0.276,0.5,0.526461538461538,0.5,0.75,0,1
0.276,0.5,0.5413846153846149,0.5,0.75,0,1
0.276,0.5,0.5563076923076918,0.5,0.75,0,1
0.276,0.5,0.5712307692307688,0.5,0.75,0,1
0.276,0.5,0.5861538461538456,0.5,0.75,0,1
0.276,0.5,0.6010769230769225,0.5,0.75,0,1
0.276,0.5,0.6159999999999994,0.5,0.75,0,1
0.276,0.5,0.6309230769230764,0.5,0.75,0,1
0.276,0.5,0.6458461538461533,0.5,0.75,0,1
0.276,0.5,0.6607692307692301,0.5,0.75,0,1
0.276,0.5,0.675692307692307,0.5,0.75,0,1
0.276,0.5,0.690615384615384,0.5,0.75,0,1
0.276,0.5,0.7055384615384609,0.5,0.75,0,1
0.276,0.5,0.7204615384615378,0.5,0.75,0,1
0.276,0.5,0.7353846153846146,0.5,0.75,0,1
0.276,0.5,0.7503076923076916,0.5,0.75,0,1
0.276,0.5,0.7652307692307685,0.5,0.75,0,1
0.276,0.5,0.7801538461538454,0.5,0.75,0,1
0.276,0.5,0.7950769230769223,0.5,0.75,0,1
0.276,0.5,0.8099999999999993,0.5,0.75,0,1
0.276,0.5,0.8249230769230763,0.5,0.75,0,1
0.276,0.5,0.8398461538461532,0.5,0.75,0,1
0.276,0.5,0.8547692307692303,0.5,0.75,0,1
0.276,0.5,0.8696923076923073,0.5,0.75,0,1
0.276,0.5,0.8846153846153842,0.5,0.75,0,1
0.276,0.5,0.8995384615384613,0.5,0.75,0,1
0.276,0.5,0.9144615384615382,0.5,0.75,0,1
0.276,0.5,0.9293846153846153,0.5,0.75,0,1
0.276,0.5,0.3493846153846151,0.5,0.8333333333333334,0,1
0.276,0.5,0.36584615384615354,0.5,0.8333333333333334,0,1
0.276,0.5,0.382307692307692,0.5,0.8333333333333334,0,1
0.276,0.5,0.3987692307692305,0.5,0.8333333333333334,0,1
0.276,0.5,0.41523076923076896,0.5,0.8333333333333334,0,1
0.276,0.5,0.4316923076923074,0.5,0.8333333333333334,0,1
0.276,0.5,0.44815384615384585,0.5,0.8333333333333334,0,1
0.276,0.5,0.46461538461538426,0.5,0.8333333333333334,0,1
0.276,0.5,0.48107692307692274,0.5,0.8333333333333334,0,1
0.276,0.5,0.49753846153846115,0.5,0.8333333333333334,0,1
0.276,0.5,0.5139999999999996,0.5,0.8333333333333334,0,1
0.276,0.5,0.5304615384615381,0.5,0.8333333333333334,0,1
0.276,0.5,0.5469230769230765,0.5,0.8333333333333334,0,1
0.276,0.5,0.5633846153846149,0.5,0.8333333333333334,0,1
0.276,0.5,0.5798461538461533,0.5,0.8333333333333334,0,1
0.276,0.5,0.5963076923076919,0.5,0.8333333333333334,0,1
0.276,0.5,0.6127692307692303,0.5,0.8333333333333334,0,1
0.276,0.5,0.6292307692307687,0.5,0.8333333333333334,0,1
0.276,0.5,0.6456923076923071,0.5,0.8333333333333334,0,1
0.276,0.5,0.6621538461538456,0.5,0.8333333333333334,0,1
0.276,0.5,0.6786153846153841,0.5,0.8333333333333334,0,1
0.276,0.5,0.6950769230769225,0.5,0.8333333333333334,0,1
0.276,0.5,0.7115384615384609,0.5,0.8333333333333334,0,1
0.276,0.5,0.7279999999999994,0.5,0.8333333333333334,0,1
0.276,0.5,0.7444615384615378,0.5,0.8333333333333334,0,1
0.276,0.5,0.7609230769230763,0.5,0.8333333333333334,0,1
0.276,0.5,0.7773846153846147,0.5,0.8333333333333334,0,1
0.276,0.5,0.7938461538461532,0.5,0.8333333333333334,0,1
0.276,0.5,0.8103076923076917,0.5,0.8333333333333334,0,1
0.276,0.5,0.8267692307692303,0.5,0.8333333333333334,0,1
0.276,0.5,0.8432307692307688,0.5,0.8333333333333334,0,1
0.276,0.5,0.8596923076923073,0.5,0.8333333333333334,0,1
0.276,0.5,0.8761538461538458,0.5,0.8333333333333334,0,1
0.276,0.5,0.8926153846153844,0.5,0.8333333333333334,0,1
0.276,0.5,0.9090769230769229,0.5,0.8333333333333334,0,1
0.276,0.5,0.9255384615384614,0.5,0.8333333333333334,0,1
0.276,0.5,-0.035076923076923824,0.5,0.4166666666666667,1,1
0.276,0.5,-0.02630769230769306,0.5,0.4166666666666667,1,1
0.276,0.5,-0.01753846153846229,0.5,0.4166666666666667,1,1
0.276,0.5,-0.008769230769231522,0.5,0.4166666666666667,1,1
0.276,0.5,-7.51535585900106e-16,0.5,0.4166666666666667,1,1
0.276,0.5,0.008769230769230018,0.5,0.4166666666666667,1,1
0.276,0.5,0.017538461538460788,0.5,0.4166666666666667,1,1
0.276,0.5,0.026307692307691557,0.5,0.4166666666666667,1,1
0.276,0.5,0.035076923076922326,0.5,0.4166666666666667,1,1
0.276,0.5,0.04384615384615309,0.5,0.4166666666666667,1,1
0.276,0.5,0.05261538461538386,0.5,0.4166666666666667,1,1
0.29,0.5,0.06138461538461464,0.5,0.4166666666666667,1,2
0.304,0.5,0.07015384615384541,0.5,0.4166666666666667,1,2
0.318,0.5,0.07892307692307618,0.5,0.4166666666666667,1,2
0.332,0.5,0.08769230769230696,0.5,0.4166666666666667,1,2
0.346,0.5,0.09646153846153774,0.5,0.4166666666666667,1,2
0.36,0.5,0.10523076923076849,0.5,0.4166666666666667,1,2
0.374,0.5,0.11399999999999927,0.5,0.4166666666666667,1,2
0.388,0.5,0.12276923076923005,0.0,0.4166666666666667,1,2
0.402,0.5,0.13153846153846083,0.0,0.4166666666666667,1,2
0.416,0.5,0.14030769230769158,0.0,0.4166666666666667,1,2
0.43,0.5,0.14907692307692236,0.0,0.4166666666666667,1,2
0.444,0.5,0.15784615384615314,0.0,0.4166666666666667,1,2
0.458,0.5,0.16661538461538392,0.0,0.4166666666666667,1,2
0.472,0.5,0.1753846153846147,0.0,0.4166666666666667,1,2
0.486,0.5,0.18415384615384545,0.0,0.4166666666666667,1,2
0.5,0.5,0.19292307692307623,0.0,0.4166666666666667,1,2
0.514,0.5,0.20169230769230698,0.0,0.4166666666666667,1,2
0.528,0.5,0.21046153846153773,0.0,0.4166666666666667,1,2
0.542,0.5,0.21923076923076848,0.0,0.4166666666666667,1,2
0.556,0.5,0.22799999999999923,0.0,0.4166666666666667,1,2
0.57,0.5,0.23676923076922998,0.0,0.4166666666666667,1,2
0.584,0.5,0.24553846153846073,0.0,0.4166666666666667,1,2
0.598,0.5,0.2543076923076915,0.0,0.4166666666666667,1,2
0.612,0.5,0.26307692307692226,0.0,0.4166666666666667,1,2
0.626,0.5,0.271846153846153,-0.5,0.4166666666666667,1,2
0.64,0.5,0.28061538461538377,-0.5,0.4166666666666667,1,2
0.654,0.5,0.2893846153846145,-0.5,0.4166666666666667,1,2
0.668,0.5,0.29815384615384527,-0.5,0.4166666666666667,1,2
0.682,0.5,0.306923076923076,-0.5,0.4166666666666667,1,2
0.682,0.5,0.3156923076923068,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3244615384615375,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3332307692307683,-0.5,0.4166666666666667,1,1
0.682,0.5,0.341999999999999,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3507692307692298,-0.5,0.4166666666666667,1,1
0.682,0.5,0.35953846153846053,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3683076923076913,-0.5,0.4166666666666667,1,1
0.682,0.5,0.37707692307692203,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3858461538461528,-0.5,0.4166666666666667,1,1
0.682,0.5,0.3946153846153836,-0.5,0.4166666666666667,1,1
0.682,0.5,0.40707692307692234,-0.5,0.6666666666666666,1,1
0.682,0.5,0.42046153846153766,-0.5,0.6666666666666666,1,1
0.682,0.5,0.43384615384615305,-0.5,0.6666666666666666,1,1
0.682,0.5,0.44723076923076843,-0.5,0.6666666666666666,1,1
0.682,0.5,0.4606153846153838,-0.5,0.6666666666666666,1,1
0.682,0.5,0.47399999999999914,-0.5,0.6666666666666666,1,1
0.682,0.5,0.48738461538461453,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5007692307692299,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5141538461538453,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5275384615384606,-0.5,0.6666666666666666,1,1
0.682,0.5,0.540923076923076,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5543076923076914,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5676923076923067,-0.5,0.6666666666666666,1,1
0.682,0.5,0.581076923076922,-0.5,0.6666666666666666,1,1
0.682,0.5,0.5944615384615375,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6078461538461528,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6212307692307683,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6346153846153836,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6479999999999989,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6613846153846143,-0.5,0.6666666666666666,1,1
0.682,0.5,0.6747692307692297,-0.5,0.6666666666666666,1,1
0.682,0.5,0.688153846153845,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7015384615384604,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7149230769230758,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7283076923076911,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7416923076923065,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7550769230769219,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7684615384615372,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7818461538461526,-0.5,0.6666666666666666,1,1
0.682,0.5,0.795230769230768,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8086153846153834,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8219999999999988,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8353846153846143,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8487692307692298,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8621538461538453,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8755384615384607,-0.5,0.6666666666666666,1,1
0.682,0.5,0.8889230769230761,-0.5,0.6666666666666666,1,1
0.682,0.5,0.9023076923076916,-0.5,0.6666666666666666,1,1
0.682,0.5,0.915692307692307,-0.5,0.6666666666666666,1,1
0.682,0.5,0.9290769230769225,-0.5,0.6666666666666666,1,1
0.682,0.5,0.7541538461538444,-0.5,0.4166666666666667,1,1
0.682,0.5,0.7629230769230751,-0.5,0.4166666666666667,1,1
0.682,0.5,0.7716923076923059,-0.5,0.4166666666666667,1,1
0.682,0.5,0.7804615384615367,-0.5,0.4166666666666667,1,1
0.682,0.5,0.7892307692307675,-0.5,0.4166666666666667,1,1
0.682,0.5,0.7979999999999983,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8067692307692291,-0.5,0.4166666666666667,1,1
0.682,0.5,0.81553846153846,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8243076923076909,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8330769230769217,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8418461538461525,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8506153846153833,-0.5,0.4166666666666667,1,1
0.682,0.5,0.8593846153846142,-0.5,0.4166666666666667,1,1
0.668,0.5,0.868153846153845,-0.5,0.4166666666666667,1,0
0.654,0.5,0.8769230769230759,-0.5,0.4166666666666667,1,0
0.64,0.5,0.8856923076923067,-0.5,0.4166666666666667,1,0
0.626,0.5,0.8944615384615375,-0.5,0.4166666666666667,1,0
0.612,0.5,0.9032307692307684,0.0,0.4166666666666667,1,0
0.598,0.5,0.9119999999999993,0.0,0.4166666666666667,1,0
0.584,0.5,0.9207692307692301,0.0,0.4166666666666667,1,0
0.57,0.5,0.9295384615384609,0.0,0.4166666666666667,1,0
0.5,0.74,-0.2,0.5,0.8333333333333334,1,1
0.5,0.74,-0.18461538461538463,0.5,0.8333333333333334,1,1
0.5,0.74,-0.16923076923076924,0.5,0.8333333333333334,1,1
0.5,0.74,-0.15384615384615385,0.5,0.8333333333333334,1,1
0.5,0.74,-0.13846153846153847,0.5,0.8333333333333334,1,1
0.5,0.74,-0.12307692307692308,0.5,0.8333333333333334,1,1
0.5,0.74,-0.1076923076923077,0.5,0.8333333333333334,1,1
0.5,0.74,-0.09230769230769231,0.5,0.8333333333333334,1,1
0.5,0.74,-0.07692307692307693,0.5,0.8333333333333334,1,1
