model_type,feature_set,features,n_features_before_encoding,validation_size,architecture,hidden_layers,hidden_nodes,learning_rate,epochs,train_rows,validation_rows,test_rows,train_seconds,validation_r2,validation_mae,validation_rmse,test_r2,test_mae,test_rmse
NeuralNetwork_MLP,numeriek_alles,"Overall Qual, Gr Liv Area, Total Bsmt SF, Lot Area, Year Built, Full Bath, Bedroom AbvGr",7,0.3,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1640,704,586,1.7427351670048665,0.8283104173310207,20161.648020183497,30356.86266881348,0.8716796650360727,20133.040419950135,32075.137350967416
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.01,300,1992,352,586,0.13791237499390263,0.8682144932117262,17152.5596593954,24226.824382619034,0.8847486806560924,19486.657032700085,30397.910733143097
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.01,800,1992,352,586,0.13747745800355915,0.8682144932117262,17152.5596593954,24226.824382619034,0.8847486806560924,19486.657032700085,30397.910733143097
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.001,300,1992,352,586,0.6679077080043498,0.860063908781215,17795.703247551744,24964.76803304473,0.8908330627742431,19123.893740431296,29584.64384909686
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.001,800,1992,352,586,0.6647389999998268,0.860063908781215,17795.703247551744,24964.76803304473,0.8908330627742431,19123.893740431296,29584.64384909686
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.0003,300,1992,352,586,1.004567167008645,0.8745343843916951,16763.840641212042,23638.778246572863,0.9011281001735872,18368.16195967407,28155.109587394163
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x32,1,"(32,)",0.0003,800,1992,352,586,1.0100020000099903,0.8754655000742826,16658.23988316031,23550.899883703125,0.9019627898508339,18256.426259905093,28036.013114981528
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.01,300,1992,352,586,0.1949535419989843,0.8573459323033948,17921.19117784681,25206.047223488917,0.870004288978697,19536.546413361335,32283.848034671017
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.01,800,1992,352,586,0.1950977079977747,0.8573459323033948,17921.19117784681,25206.047223488917,0.870004288978697,19536.546413361335,32283.848034671017
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.001,300,1992,352,586,0.5364911659999052,0.8605021657004316,17932.52150751642,24925.644594575624,0.8813226179179235,19024.70519351185,30846.419551670853
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.001,800,1992,352,586,0.5392989170068176,0.8605021657004316,17932.52150751642,24925.644594575624,0.8813226179179235,19024.70519351185,30846.419551670853
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.0003,300,1992,352,586,1.116055583988782,0.8672276533845067,17492.750948664507,24317.36318859062,0.887072445086831,18810.719699186593,30089.900036998304
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,1x64,1,"(64,)",0.0003,800,1992,352,586,1.1133667079993756,0.8672276533845067,17492.750948664507,24317.36318859062,0.887072445086831,18810.719699186593,30089.900036998304
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.01,300,1992,352,586,0.3889892500010319,0.8280998348762435,19694.16702345671,27669.46822541888,0.8386206377233261,20896.69069273508,35970.359632794345
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.01,800,1992,352,586,0.3890082919970155,0.8280998348762435,19694.16702345671,27669.46822541888,0.8386206377233261,20896.69069273508,35970.359632794345
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.001,300,1992,352,586,0.6931485000095563,0.8393340077587074,18992.34420866305,26750.052943330997,0.8550703290108619,20281.994183596158,34087.83630220767
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.001,800,1992,352,586,0.6940193329937756,0.8393340077587074,18992.34420866305,26750.052943330997,0.8550703290108619,20281.994183596158,34087.83630220767
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.0003,300,1992,352,586,1.4452872090041637,0.8490965496202219,18385.462362907452,25924.611127600958,0.8757987545757295,19400.07558886149,31556.131547886645
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x64_32,2,"(64, 32)",0.0003,800,1992,352,586,1.4389627079945058,0.8490965496202219,18385.462362907452,25924.611127600958,0.8757987545757295,19400.07558886149,31556.131547886645
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.01,300,1992,352,586,0.45481749999453314,0.8452951755716158,18525.048293390973,26249.110692311413,0.8377350927646972,20139.404999810333,36068.915582026326
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.01,800,1992,352,586,0.45509729100740515,0.8452951755716158,18525.048293390973,26249.110692311413,0.8377350927646972,20139.404999810333,36068.915582026326
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.001,300,1992,352,586,1.0886187919968506,0.8411134632741846,19190.022377903086,26601.50543985927,0.8686576942162063,19839.87347169734,32450.627605294623
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.001,800,1992,352,586,1.0890572909993352,0.8411134632741846,19190.022377903086,26601.50543985927,0.8686576942162063,19839.87347169734,32450.627605294623
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.0003,300,1992,352,586,1.8145217080018483,0.8493919832593485,18994.862088157235,25899.221534134012,0.8594587315659085,20085.88488221935,33567.78747461474
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,2x128_64,2,"(128, 64)",0.0003,800,1992,352,586,1.810804458000348,0.8493919832593485,18994.862088157235,25899.221534134012,0.8594587315659085,20085.88488221935,33567.78747461474
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.01,300,1992,352,586,0.5973107080062618,0.8344395882960587,18672.893248812532,27154.44397983135,0.8314828611954094,21379.665985267406,36757.23381247889
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.01,800,1992,352,586,0.5980383330024779,0.8344395882960587,18672.893248812532,27154.44397983135,0.8314828611954094,21379.665985267406,36757.23381247889
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.001,300,1992,352,586,1.0056065829994623,0.8183946142064966,19570.505153562015,28439.83207175458,0.8637428180573549,20311.31621688799,33052.20850647619
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.001,800,1992,352,586,1.006119708006736,0.8183946142064966,19570.505153562015,28439.83207175458,0.8637428180573549,20311.31621688799,33052.20850647619
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1992,352,586,1.6850947079947218,0.8166985174911562,19825.573398225904,28572.329800849588,0.8530470346707568,21449.31281428984,34324.95365060575
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.15,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1992,352,586,1.6874603329924867,0.8166985174911562,19825.573398225904,28572.329800849588,0.8530470346707568,21449.31281428984,34324.95365060575
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.01,300,1875,469,586,0.2218510420061648,0.878779565876605,17914.363912786932,24262.08888808463,0.8699098693736423,20049.133464571412,32295.57024786641
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.01,800,1875,469,586,0.22075829199457075,0.878779565876605,17914.363912786932,24262.08888808463,0.8699098693736423,20049.133464571412,32295.57024786641
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.001,300,1875,469,586,0.4478628749930067,0.8790110152178167,17081.24239322869,24238.915701480953,0.8975678492488509,18460.691006891433,28657.541386401364
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.001,800,1875,469,586,0.46599108299415093,0.8790110152178167,17081.24239322869,24238.915701480953,0.8975678492488509,18460.691006891433,28657.541386401364
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.0003,300,1875,469,586,0.8192268749990035,0.8864752763671118,16755.821451711687,23479.319123650323,0.9034290906858686,18009.751288358573,27825.561883947546
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x32,1,"(32,)",0.0003,800,1875,469,586,0.8213454579963582,0.8864752763671118,16755.821451711687,23479.319123650323,0.9034290906858686,18009.751288358573,27825.561883947546
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.01,300,1875,469,586,0.1676773340004729,0.8798536463064818,17531.65906030826,24154.361929815423,0.8798028075268651,19054.55186822661,31043.304460284256
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.01,800,1875,469,586,0.1680864579975605,0.8798536463064818,17531.65906030826,24154.361929815423,0.8798028075268651,19054.55186822661,31043.304460284256
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.001,300,1875,469,586,0.5953012910031248,0.8750865448370704,18001.16511351855,24628.892472693213,0.876694479045007,19127.85714569788,31442.13612975759
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.001,800,1875,469,586,0.5967228340014117,0.8750865448370704,18001.16511351855,24628.892472693213,0.876694479045007,19127.85714569788,31442.13612975759
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.0003,300,1875,469,586,0.943924250008422,0.8759126685425889,17611.98168478191,24547.31493425436,0.8880688722334505,18755.857870415515,29956.855339452286
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,1x64,1,"(64,)",0.0003,800,1875,469,586,0.945406583006843,0.8759126685425889,17611.98168478191,24547.31493425436,0.8880688722334505,18755.857870415515,29956.855339452286
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.01,300,1875,469,586,0.2816088330000639,0.871060550289976,17808.395712196478,25022.64290496567,0.8689346670469937,19319.918265770884,32416.39383137971
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.01,800,1875,469,586,0.28103070899669547,0.871060550289976,17808.395712196478,25022.64290496567,0.8689346670469937,19319.918265770884,32416.39383137971
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.001,300,1875,469,586,0.7691498750064056,0.8523571633675597,18909.534279949152,26776.04703960334,0.8694710019007236,20068.096010450052,32349.999978892065
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.001,800,1875,469,586,0.7710010000009788,0.8523571633675597,18909.534279949152,26776.04703960334,0.8694710019007236,20068.096010450052,32349.999978892065
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.0003,300,1875,469,586,1.366190083004767,0.8688174754278208,18102.10042646753,25239.35570253244,0.8757835013392999,19348.754725731433,31558.06920300579
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x64_32,2,"(64, 32)",0.0003,800,1875,469,586,1.3662802089966135,0.8688174754278208,18102.10042646753,25239.35570253244,0.8757835013392999,19348.754725731433,31558.06920300579
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.01,300,1875,469,586,0.5613592500012601,0.8582619527218386,18614.513583882275,26235.146555084397,0.8240464317061551,21118.550391328245,37559.5016927828
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.01,800,1875,469,586,0.5603254169982392,0.8582619527218386,18614.513583882275,26235.146555084397,0.8240464317061551,21118.550391328245,37559.5016927828
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.001,300,1875,469,586,0.9826993750029942,0.8481351045900896,19402.887301854746,27156.19819817072,0.8592254073748892,20083.468308688658,33595.64025027415
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.001,800,1875,469,586,0.9828484579920769,0.8481351045900896,19402.887301854746,27156.19819817072,0.8592254073748892,20083.468308688658,33595.64025027415
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.0003,300,1875,469,586,1.4915727089974098,0.8667576060586993,18227.573270365803,25436.742026288746,0.8638996939081063,19840.06600789854,33033.176164319644
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,2x128_64,2,"(128, 64)",0.0003,800,1875,469,586,1.4940626659954432,0.8667576060586993,18227.573270365803,25436.742026288746,0.8638996939081063,19840.06600789854,33033.176164319644
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.01,300,1875,469,586,0.9001305409910856,0.8308734562542593,20209.610455103655,28658.018512092738,0.8023137849088176,21823.203230265593,39811.53984428756
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.01,800,1875,469,586,0.9058053329936229,0.8308734562542593,20209.610455103655,28658.018512092738,0.8023137849088176,21823.203230265593,39811.53984428756
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.001,300,1875,469,586,1.037389916004031,0.8443205070039365,19568.52121603234,27495.142589981504,0.8557143098714702,20570.15673093447,34012.01899843042
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.001,800,1875,469,586,1.0312980000016978,0.8443205070039365,19568.52121603234,27495.142589981504,0.8557143098714702,20570.15673093447,34012.01899843042
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.0003,300,1875,469,586,1.2390913340059342,0.8526818153024892,19201.453154084735,26746.591904345198,0.8592973619665343,20751.15369431857,33587.053226481126
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.2,3x128_64_32,3,"(128, 64, 32)",0.0003,800,1875,469,586,1.2421972089941846,0.8526818153024892,19201.453154084735,26746.591904345198,0.8592973619665343,20751.15369431857,33587.053226481126
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.01,300,1640,704,586,0.13366925000445917,0.8602706401351423,18700.43529082191,27386.009102249813,0.8948219760731593,18868.278038467048,29039.10894141913
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.01,800,1640,704,586,0.13414570801251102,0.8602706401351423,18700.43529082191,27386.009102249813,0.8948219760731593,18868.278038467048,29039.10894141913
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.001,300,1640,704,586,0.5579466250055702,0.8630143093436362,19015.674129472725,27115.805825412575,0.8966357930610959,18452.455606287873,28787.627263686252
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.001,800,1640,704,586,0.5596994170045946,0.8630143093436362,19015.674129472725,27115.805825412575,0.8966357930610959,18452.455606287873,28787.627263686252
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.0003,300,1640,704,586,0.6741595839994261,0.865785883092008,18514.505518822236,26840.092766688078,0.8998367197093127,18133.23326677975,28338.382110620474
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x32,1,"(32,)",0.0003,800,1640,704,586,0.6726641249988461,0.865785883092008,18514.505518822236,26840.092766688078,0.8998367197093127,18133.23326677975,28338.382110620474
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.01,300,1640,704,586,0.1717866670078365,0.8524707413562889,19923.11247172503,28139.99354365406,0.8827954478851125,19928.52136877635,30654.414271058693
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.01,800,1640,704,586,0.17180691700195894,0.8524707413562889,19923.11247172503,28139.99354365406,0.8827954478851125,19928.52136877635,30654.414271058693
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.001,300,1640,704,586,0.6547022500017192,0.8500912195084145,19694.69756774597,28366.022891568366,0.8734457387386483,19884.995078145676,31853.647444578633
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.001,800,1640,704,586,0.6565215840091696,0.8500912195084145,19694.69756774597,28366.022891568366,0.8734457387386483,19884.995078145676,31853.647444578633
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.0003,300,1640,704,586,0.9398791669955244,0.8628785332655953,18813.134314197112,27129.240680944396,0.8833869084555521,19054.01520480619,30576.969287830754
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,1x64,1,"(64,)",0.0003,800,1640,704,586,0.943398208997678,0.8628785332655953,18813.134314197112,27129.240680944396,0.8833869084555521,19054.01520480619,30576.969287830754
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.01,300,1640,704,586,0.252184707991546,0.8548747476710472,19001.499547504052,27909.77962805281,0.8641694110640373,19368.767242505302,33000.42813779103
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.01,800,1640,704,586,0.2517957920063054,0.8548747476710472,19001.499547504052,27909.77962805281,0.8641694110640373,19368.767242505302,33000.42813779103
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.001,300,1640,704,586,0.6105889170139562,0.8547978615643846,19251.812089935065,27917.171829333492,0.8614045274904458,19534.621964739737,33334.6043002187
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.001,800,1640,704,586,0.6083255000121426,0.8547978615643846,19251.812089935065,27917.171829333492,0.8614045274904458,19534.621964739737,33334.6043002187
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.0003,300,1640,704,586,1.1524639580020448,0.8626264313829712,18755.16563120031,27154.168185441416,0.8707000682703321,19450.249569030155,32197.335295109657
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x64_32,2,"(64, 32)",0.0003,800,1640,704,586,1.1515746249933727,0.8626264313829712,18755.16563120031,27154.168185441416,0.8707000682703321,19450.249569030155,32197.335295109657
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.01,300,1640,704,586,0.45940266699471977,0.8419651693108294,19852.21695335396,29124.69065139828,0.8366713452040733,20372.869963018242,36186.94955805242
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.01,800,1640,704,586,0.4627659169927938,0.8419651693108294,19852.21695335396,29124.69065139828,0.8366713452040733,20372.869963018242,36186.94955805242
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.001,300,1640,704,586,0.8911903340049321,0.8448960851084277,20007.193045473552,28853.3532823746,0.8668934017850974,20162.834297686706,32667.851645127543
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.001,800,1640,704,586,0.8893251249974128,0.8448960851084277,20007.193045473552,28853.3532823746,0.8668934017850974,20162.834297686706,32667.851645127543
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.0003,300,1640,704,586,1.0876055830012774,0.8618794894099078,18712.659809397253,27227.890853538927,0.8692657540829506,19628.132666097034,32375.42405669809
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,2x128_64,2,"(128, 64)",0.0003,800,1640,704,586,1.0888623339997139,0.8618794894099078,18712.659809397253,27227.890853538927,0.8692657540829506,19628.132666097034,32375.42405669809
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.01,300,1640,704,586,0.6070265830057906,0.8520810752321492,19759.66966932601,28177.131841919316,0.8473719247288353,20561.03102642074,34981.46522215387
NeuralNetwork_MLP,sterke_subset,"Overall Qual, Gr Liv Area, Total Bsmt SF, Year Built, Full Bath, Neighborhood",6,0.3,3x128_64_32,3,"(128, 64, 32)",0.01,800,1640,704,586,0.6073664580035256,0.8520810752321492,19759.66966932601,28177.131841919316,0.8473719247288353,20561.03102642074,34981.46522215387
